"Data, valanda";"Kiekis, kWh"
"2026-03-25T05:45:00+02:00";"0.038"
"2026-03-25T06:00:00+02:00";"0.037"
"2026-03-25T06:15:00+02:00";"0.036"
"2026-03-25T06:30:00+02:00";"0.034"
"2026-03-25T06:45:00+02:00";"0.028"
"2026-03-25T07:00:00+02:00";"0.027"
"2026-03-25T07:15:00+02:00";"0.033"
"2026-03-25T07:30:00+02:00";"0.033"
"2026-03-25T07:45:00+02:00";"0.037"
"2026-03-25T08:00:00+02:00";"0.033"
"2026-03-25T08:15:00+02:00";"0.037"
"2026-03-25T08:30:00+02:00";"0.035"
"2026-03-25T08:45:00+02:00";"0.152"
"2026-03-25T09:00:00+02:00";"0.350"
"2026-03-25T09:15:00+02:00";"0.387"
"2026-03-25T09:30:00+02:00";"0.448"
"2026-03-25T09:45:00+02:00";"0.324"
"2026-03-25T10:00:00+02:00";"0.337"
"2026-03-25T10:15:00+02:00";"0.342"
"2026-03-25T10:30:00+02:00";"0.304"
"2026-03-25T10:45:00+02:00";"0.177"
"2026-03-25T11:00:00+02:00";"0.159"
"2026-03-25T11:15:00+02:00";"0.174"
"2026-03-25T11:30:00+02:00";"0.052"
"2026-03-25T11:45:00+02:00";"0.174"
"2026-03-25T12:00:00+02:00";"0.269"
"2026-03-25T12:15:00+02:00";"0.089"
"2026-03-25T12:30:00+02:00";"0.054"
"2026-03-25T12:45:00+02:00";"0.058"
"2026-03-25T13:00:00+02:00";"0.062"
"2026-03-25T13:15:00+02:00";"0.066"
"2026-03-25T13:30:00+02:00";"0.064"
"2026-03-25T13:45:00+02:00";"0.051"
"2026-03-25T14:00:00+02:00";"0.052"
"2026-03-25T14:15:00+02:00";"0.058"
"2026-03-25T14:30:00+02:00";"0.055"
"2026-03-25T14:45:00+02:00";"0.050"
"2026-03-25T15:00:00+02:00";"0.048"
"2026-03-25T15:15:00+02:00";"0.034"
"2026-03-25T15:30:00+02:00";"0.050"
"2026-03-25T15:45:00+02:00";"0.060"
"2026-03-25T16:00:00+02:00";"0.055"
"2026-03-25T16:15:00+02:00";"0.044"
"2026-03-25T16:30:00+02:00";"0.056"
"2026-03-25T16:45:00+02:00";"0.058"
"2026-03-25T17:00:00+02:00";"0.044"
"2026-03-25T17:15:00+02:00";"0.020"
"2026-03-25T17:30:00+02:00";"0.036"
"2026-03-25T17:45:00+02:00";"0.045"
"2026-03-25T18:00:00+02:00";"0.154"
"2026-03-25T18:15:00+02:00";"0.149"
"2026-03-25T18:30:00+02:00";"0.137"
"2026-03-25T18:45:00+02:00";"0.274"
"2026-03-25T19:00:00+02:00";"0.199"
"2026-03-25T19:15:00+02:00";"0.553"
"2026-03-25T19:30:00+02:00";"0.446"
"2026-03-25T19:45:00+02:00";"0.064"
"2026-03-25T20:00:00+02:00";"0.130"
"2026-03-25T20:15:00+02:00";"0.264"
"2026-03-25T20:30:00+02:00";"0.431"
"2026-03-25T20:45:00+02:00";"0.152"
"2026-03-25T21:00:00+02:00";"0.065"
"2026-03-25T21:15:00+02:00";"0.027"
"2026-03-25T21:30:00+02:00";"0.035"
"2026-03-25T21:45:00+02:00";"0.040"
"2026-03-25T22:00:00+02:00";"0.045"
"2026-03-25T22:15:00+02:00";"0.030"
"2026-03-25T22:30:00+02:00";"0.029"
"2026-03-25T22:45:00+02:00";"0.032"
"2026-03-25T23:00:00+02:00";"0.041"
"2026-03-25T23:15:00+02:00";"0.045"
"2026-03-25T23:30:00+02:00";"0.039"
"2026-03-25T23:45:00+02:00";"0.024"
"2026-03-26T00:00:00+02:00";"0.038"
"2026-03-26T00:15:00+02:00";"0.036"
"2026-03-26T00:30:00+02:00";"0.032"
"2026-03-26T00:45:00+02:00";"0.015"
"2026-03-26T01:00:00+02:00";"0.022"
"2026-03-26T01:15:00+02:00";"0.038"
"2026-03-26T01:30:00+02:00";"0.041"
"2026-03-26T01:45:00+02:00";"0.038"
"2026-03-26T02:00:00+02:00";"0.019"
"2026-03-26T02:15:00+02:00";"0.029"
"2026-03-26T02:30:00+02:00";"0.036"
"2026-03-26T02:45:00+02:00";"0.035"
"2026-03-26T03:00:00+02:00";"0.020"
"2026-03-26T03:15:00+02:00";"0.037"
"2026-03-26T03:30:00+02:00";"0.034"
"2026-03-26T03:45:00+02:00";"0.035"
"2026-03-26T04:00:00+02:00";"0.029"
"2026-03-26T04:15:00+02:00";"0.020"
"2026-03-26T04:30:00+02:00";"0.021"
"2026-03-26T04:45:00+02:00";"0.035"
"2026-03-26T05:00:00+02:00";"0.038"
"2026-03-26T05:15:00+02:00";"0.036"
"2026-03-26T05:30:00+02:00";"0.031"
"2026-03-26T05:45:00+02:00";"0.018"
"2026-03-26T06:00:00+02:00";"0.028"
"2026-03-26T06:15:00+02:00";"0.033"
"2026-03-26T06:30:00+02:00";"0.034"
"2026-03-26T06:45:00+02:00";"0.045"
"2026-03-26T07:00:00+02:00";"0.051"
"2026-03-26T07:15:00+02:00";"0.042"
"2026-03-26T07:30:00+02:00";"0.078"
"2026-03-26T07:45:00+02:00";"0.036"
"2026-03-26T08:00:00+02:00";"0.032"
"2026-03-26T08:15:00+02:00";"0.033"
"2026-03-26T08:30:00+02:00";"0.030"
"2026-03-26T08:45:00+02:00";"0.015"
"2026-03-26T09:00:00+02:00";"0.034"
"2026-03-26T09:15:00+02:00";"0.035"
"2026-03-26T09:30:00+02:00";"0.030"
"2026-03-26T09:45:00+02:00";"0.068"
"2026-03-26T10:00:00+02:00";"0.462"
"2026-03-26T10:15:00+02:00";"0.328"
"2026-03-26T10:30:00+02:00";"0.153"
"2026-03-26T10:45:00+02:00";"0.053"
"2026-03-26T11:00:00+02:00";"0.104"
"2026-03-26T11:15:00+02:00";"0.038"
"2026-03-26T11:30:00+02:00";"0.041"
"2026-03-26T11:45:00+02:00";"0.051"
"2026-03-26T12:00:00+02:00";"0.045"
"2026-03-26T12:15:00+02:00";"0.047"
"2026-03-26T12:30:00+02:00";"0.047"
"2026-03-26T12:45:00+02:00";"0.064"
"2026-03-26T13:00:00+02:00";"0.058"
"2026-03-26T13:15:00+02:00";"0.059"
"2026-03-26T13:30:00+02:00";"0.042"
"2026-03-26T13:45:00+02:00";"0.057"
"2026-03-26T14:00:00+02:00";"0.049"
"2026-03-26T14:15:00+02:00";"0.060"
"2026-03-26T14:30:00+02:00";"0.065"
"2026-03-26T14:45:00+02:00";"0.114"
"2026-03-26T15:00:00+02:00";"0.058"
"2026-03-26T15:15:00+02:00";"0.055"
"2026-03-26T15:30:00+02:00";"0.158"
"2026-03-26T15:45:00+02:00";"0.056"
"2026-03-26T16:00:00+02:00";"0.057"
"2026-03-26T16:15:00+02:00";"0.148"
"2026-03-26T16:30:00+02:00";"0.221"
"2026-03-26T16:45:00+02:00";"0.034"
"2026-03-26T17:00:00+02:00";"0.049"
"2026-03-26T17:15:00+02:00";"0.051"
"2026-03-26T17:30:00+02:00";"0.045"
"2026-03-26T17:45:00+02:00";"0.045"
"2026-03-26T18:00:00+02:00";"0.045"
"2026-03-26T18:15:00+02:00";"0.033"
"2026-03-26T18:30:00+02:00";"0.049"
"2026-03-26T18:45:00+02:00";"0.055"
"2026-03-26T19:00:00+02:00";"0.049"
"2026-03-26T19:15:00+02:00";"0.025"
"2026-03-26T19:30:00+02:00";"0.048"
"2026-03-26T19:45:00+02:00";"0.056"
"2026-03-26T20:00:00+02:00";"0.049"
"2026-03-26T20:15:00+02:00";"0.033"
"2026-03-26T20:30:00+02:00";"0.048"
"2026-03-26T20:45:00+02:00";"0.049"
"2026-03-26T21:00:00+02:00";"0.041"
"2026-03-26T21:15:00+02:00";"0.041"
"2026-03-26T21:30:00+02:00";"0.037"
"2026-03-26T21:45:00+02:00";"0.018"
"2026-03-26T22:00:00+02:00";"0.038"
"2026-03-26T22:15:00+02:00";"0.048"
"2026-03-26T22:30:00+02:00";"0.049"
"2026-03-26T22:45:00+02:00";"0.034"
"2026-03-26T23:00:00+02:00";"0.048"
"2026-03-26T23:15:00+02:00";"0.052"
"2026-03-26T23:30:00+02:00";"0.044"
"2026-03-26T23:45:00+02:00";"0.030"
"2026-03-27T00:00:00+02:00";"0.046"
"2026-03-27T00:15:00+02:00";"0.038"
"2026-03-27T00:30:00+02:00";"0.034"
"2026-03-27T00:45:00+02:00";"0.018"
"2026-03-27T01:00:00+02:00";"0.037"
"2026-03-27T01:15:00+02:00";"0.042"
"2026-03-27T01:30:00+02:00";"0.036"
"2026-03-27T01:45:00+02:00";"0.038"
"2026-03-27T02:00:00+02:00";"0.017"
"2026-03-27T02:15:00+02:00";"0.032"
"2026-03-27T02:30:00+02:00";"0.053"
"2026-03-27T02:45:00+02:00";"0.042"
"2026-03-27T03:00:00+02:00";"0.025"
"2026-03-27T03:15:00+02:00";"0.039"
"2026-03-27T03:30:00+02:00";"0.040"
"2026-03-27T03:45:00+02:00";"0.031"
"2026-03-27T04:00:00+02:00";"0.033"
"2026-03-27T04:15:00+02:00";"0.016"
"2026-03-27T04:30:00+02:00";"0.020"
"2026-03-27T04:45:00+02:00";"0.033"
"2026-03-27T05:00:00+02:00";"0.036"
"2026-03-27T05:15:00+02:00";"0.034"
"2026-03-27T05:30:00+02:00";"0.029"
"2026-03-27T05:45:00+02:00";"0.036"
"2026-03-27T06:00:00+02:00";"0.037"
"2026-03-27T06:15:00+02:00";"0.045"
"2026-03-27T06:30:00+02:00";"0.034"
"2026-03-27T06:45:00+02:00";"0.032"
"2026-03-27T07:00:00+02:00";"0.029"
"2026-03-27T07:15:00+02:00";"0.036"
"2026-03-27T07:30:00+02:00";"0.020"
"2026-03-27T07:45:00+02:00";"0.037"
"2026-03-27T08:00:00+02:00";"0.038"
"2026-03-27T08:15:00+02:00";"0.033"
"2026-03-27T08:30:00+02:00";"0.030"
"2026-03-27T08:45:00+02:00";"0.037"
"2026-03-27T09:00:00+02:00";"0.044"
"2026-03-27T09:15:00+02:00";"0.017"
"2026-03-27T09:30:00+02:00";"0.031"
"2026-03-27T09:45:00+02:00";"0.043"
"2026-03-27T10:00:00+02:00";"0.041"
"2026-03-27T10:15:00+02:00";"0.037"
"2026-03-27T10:30:00+02:00";"0.037"
"2026-03-27T10:45:00+02:00";"0.037"
"2026-03-27T11:00:00+02:00";"0.042"
"2026-03-27T11:15:00+02:00";"0.041"
"2026-03-27T11:30:00+02:00";"0.046"
"2026-03-27T11:45:00+02:00";"0.055"
"2026-03-27T12:00:00+02:00";"0.145"
"2026-03-27T12:15:00+02:00";"0.171"
"2026-03-27T12:30:00+02:00";"0.040"
"2026-03-27T12:45:00+02:00";"0.052"
"2026-03-27T13:00:00+02:00";"0.044"
"2026-03-27T13:15:00+02:00";"0.052"
"2026-03-27T13:30:00+02:00";"0.040"
"2026-03-27T13:45:00+02:00";"0.047"
"2026-03-27T14:00:00+02:00";"0.070"
"2026-03-27T14:15:00+02:00";"0.147"
"2026-03-27T14:30:00+02:00";"0.157"
"2026-03-27T14:45:00+02:00";"0.461"
"2026-03-27T15:00:00+02:00";"0.176"
"2026-03-27T15:15:00+02:00";"0.178"
"2026-03-27T15:30:00+02:00";"0.185"
"2026-03-27T15:45:00+02:00";"0.303"
"2026-03-27T16:00:00+02:00";"0.404"
"2026-03-27T16:15:00+02:00";"0.247"
"2026-03-27T16:30:00+02:00";"0.079"
"2026-03-27T16:45:00+02:00";"0.452"
"2026-03-27T17:00:00+02:00";"0.114"
"2026-03-27T17:15:00+02:00";"0.206"
"2026-03-27T17:30:00+02:00";"0.543"
"2026-03-27T17:45:00+02:00";"0.072"
"2026-03-27T18:00:00+02:00";"0.065"
"2026-03-27T18:15:00+02:00";"0.063"
"2026-03-27T18:30:00+02:00";"0.041"
"2026-03-27T18:45:00+02:00";"0.056"
"2026-03-27T19:00:00+02:00";"0.173"
"2026-03-27T19:15:00+02:00";"0.204"
"2026-03-27T19:30:00+02:00";"0.172"
"2026-03-27T19:45:00+02:00";"0.169"
"2026-03-27T20:00:00+02:00";"0.200"
"2026-03-27T20:15:00+02:00";"0.161"
"2026-03-27T20:30:00+02:00";"0.177"
"2026-03-27T20:45:00+02:00";"0.168"
"2026-03-27T21:00:00+02:00";"0.172"
"2026-03-27T21:15:00+02:00";"0.138"
"2026-03-27T21:30:00+02:00";"0.038"
"2026-03-27T21:45:00+02:00";"0.050"
"2026-03-27T22:00:00+02:00";"0.024"
"2026-03-27T22:15:00+02:00";"0.027"
"2026-03-27T22:30:00+02:00";"0.046"
"2026-03-27T22:45:00+02:00";"0.053"
"2026-03-27T23:00:00+02:00";"0.047"
"2026-03-27T23:15:00+02:00";"0.028"
"2026-03-27T23:30:00+02:00";"0.041"
"2026-03-27T23:45:00+02:00";"0.037"
"2026-03-28T00:00:00+02:00";"0.017"
"2026-03-28T00:15:00+02:00";"0.015"
"2026-03-28T00:30:00+02:00";"0.038"
"2026-03-28T00:45:00+02:00";"0.040"
"2026-03-28T01:00:00+02:00";"0.037"
"2026-03-28T01:15:00+02:00";"0.022"
"2026-03-28T01:30:00+02:00";"0.035"
"2026-03-28T01:45:00+02:00";"0.034"
"2026-03-28T02:00:00+02:00";"0.017"
"2026-03-28T02:15:00+02:00";"0.027"
"2026-03-28T02:30:00+02:00";"0.039"
"2026-03-28T02:45:00+02:00";"0.043"
"2026-03-28T03:00:00+02:00";"0.039"
"2026-03-28T03:15:00+02:00";"0.020"
"2026-03-28T03:30:00+02:00";"0.054"
"2026-03-28T03:45:00+02:00";"0.032"
"2026-03-28T04:00:00+02:00";"0.031"
"2026-03-28T04:15:00+02:00";"0.036"
"2026-03-28T04:30:00+02:00";"0.044"
"2026-03-28T04:45:00+02:00";"0.027"
"2026-03-28T05:00:00+02:00";"0.022"
"2026-03-28T05:15:00+02:00";"0.032"
"2026-03-28T05:30:00+02:00";"0.037"
"2026-03-28T05:45:00+02:00";"0.039"
"2026-03-28T06:00:00+02:00";"0.037"
"2026-03-28T06:15:00+02:00";"0.038"
"2026-03-28T06:30:00+02:00";"0.031"
"2026-03-28T06:45:00+02:00";"0.013"
"2026-03-28T07:00:00+02:00";"0.037"
"2026-03-28T07:15:00+02:00";"0.040"
"2026-03-28T07:30:00+02:00";"0.037"
"2026-03-28T07:45:00+02:00";"0.020"
"2026-03-28T08:00:00+02:00";"0.033"
"2026-03-28T08:15:00+02:00";"0.136"
"2026-03-28T08:30:00+02:00";"0.053"
"2026-03-28T08:45:00+02:00";"0.364"
"2026-03-28T09:00:00+02:00";"0.275"
"2026-03-28T09:15:00+02:00";"0.233"
"2026-03-28T09:30:00+02:00";"0.173"
"2026-03-28T09:45:00+02:00";"0.057"
"2026-03-28T10:00:00+02:00";"0.047"
"2026-03-28T10:15:00+02:00";"0.055"
"2026-03-28T10:30:00+02:00";"0.167"
"2026-03-28T10:45:00+02:00";"0.075"
"2026-03-28T11:00:00+02:00";"0.087"
"2026-03-28T11:15:00+02:00";"0.067"
"2026-03-28T11:30:00+02:00";"0.101"
"2026-03-28T11:45:00+02:00";"0.080"
"2026-03-28T12:00:00+02:00";"0.053"
"2026-03-28T12:15:00+02:00";"0.052"
"2026-03-28T12:30:00+02:00";"0.055"
"2026-03-28T12:45:00+02:00";"0.091"
"2026-03-28T13:00:00+02:00";"0.132"
"2026-03-28T13:15:00+02:00";"0.048"
"2026-03-28T13:30:00+02:00";"0.090"
"2026-03-28T13:45:00+02:00";"0.150"
"2026-03-28T14:00:00+02:00";"0.162"
"2026-03-28T14:15:00+02:00";"0.176"
"2026-03-28T14:30:00+02:00";"0.163"
"2026-03-28T14:45:00+02:00";"0.166"
"2026-03-28T15:00:00+02:00";"0.160"
"2026-03-28T15:15:00+02:00";"0.075"
"2026-03-28T15:30:00+02:00";"0.060"
"2026-03-28T15:45:00+02:00";"0.043"
"2026-03-28T16:00:00+02:00";"0.058"
"2026-03-28T16:15:00+02:00";"0.057"
"2026-03-28T16:30:00+02:00";"0.041"
"2026-03-28T16:45:00+02:00";"0.038"
"2026-03-28T17:00:00+02:00";"0.027"
"2026-03-28T17:15:00+02:00";"0.057"
"2026-03-28T17:30:00+02:00";"0.188"
"2026-03-28T17:45:00+02:00";"0.064"
"2026-03-28T18:00:00+02:00";"0.042"
"2026-03-28T18:15:00+02:00";"0.039"
"2026-03-28T18:30:00+02:00";"0.057"
"2026-03-28T18:45:00+02:00";"0.058"
"2026-03-28T19:00:00+02:00";"0.051"
"2026-03-28T19:15:00+02:00";"0.056"
"2026-03-28T19:30:00+02:00";"0.034"
"2026-03-28T19:45:00+02:00";"0.054"
"2026-03-28T20:00:00+02:00";"0.055"
"2026-03-28T20:15:00+02:00";"0.057"
"2026-03-28T20:30:00+02:00";"0.049"
"2026-03-28T20:45:00+02:00";"0.028"
"2026-03-28T21:00:00+02:00";"0.049"
"2026-03-28T21:15:00+02:00";"0.053"
"2026-03-28T21:30:00+02:00";"0.111"
"2026-03-28T21:45:00+02:00";"0.392"
"2026-03-28T22:00:00+02:00";"0.361"
"2026-03-28T22:15:00+02:00";"0.073"
"2026-03-28T22:30:00+02:00";"0.150"
"2026-03-28T22:45:00+02:00";"0.309"
"2026-03-28T23:00:00+02:00";"0.059"
"2026-03-28T23:15:00+02:00";"0.078"
"2026-03-28T23:30:00+02:00";"0.031"
"2026-03-28T23:45:00+02:00";"0.017"
"2026-03-29T00:00:00+02:00";"0.032"
"2026-03-29T00:15:00+02:00";"0.040"
"2026-03-29T00:30:00+02:00";"0.042"
"2026-03-29T00:45:00+02:00";"0.025"
"2026-03-29T01:00:00+02:00";"0.024"
"2026-03-29T01:15:00+02:00";"0.035"
"2026-03-29T01:30:00+02:00";"0.041"
"2026-03-29T01:45:00+02:00";"0.034"
"2026-03-29T02:00:00+02:00";"0.024"
"2026-03-29T02:15:00+02:00";"0.039"
"2026-03-29T02:30:00+02:00";"0.039"
"2026-03-29T02:45:00+02:00";"0.031"
"2026-03-29T04:00:00+03:00";"0.026"
"2026-03-29T04:15:00+03:00";"0.028"
"2026-03-29T04:30:00+03:00";"0.019"
"2026-03-29T04:45:00+03:00";"0.022"
"2026-03-29T05:00:00+03:00";"0.038"
"2026-03-29T05:15:00+03:00";"0.047"
"2026-03-29T05:30:00+03:00";"0.034"
"2026-03-29T05:45:00+03:00";"0.033"
"2026-03-29T06:00:00+03:00";"0.033"
"2026-03-29T06:15:00+03:00";"0.022"
"2026-03-29T06:30:00+03:00";"0.037"
"2026-03-29T06:45:00+03:00";"0.041"
"2026-03-29T07:00:00+03:00";"0.032"
"2026-03-29T07:15:00+03:00";"0.016"
"2026-03-29T07:30:00+03:00";"0.029"
"2026-03-29T07:45:00+03:00";"0.042"
"2026-03-29T08:00:00+03:00";"0.036"
"2026-03-29T08:15:00+03:00";"0.039"
"2026-03-29T08:30:00+03:00";"0.027"
"2026-03-29T08:45:00+03:00";"0.033"
"2026-03-29T09:00:00+03:00";"0.209"
"2026-03-29T09:15:00+03:00";"0.156"
"2026-03-29T09:30:00+03:00";"0.098"
"2026-03-29T09:45:00+03:00";"0.034"
"2026-03-29T10:00:00+03:00";"0.015"
"2026-03-29T10:15:00+03:00";"0.033"
"2026-03-29T10:30:00+03:00";"0.039"
"2026-03-29T10:45:00+03:00";"0.031"
"2026-03-29T11:00:00+03:00";"0.045"
"2026-03-29T11:15:00+03:00";"0.049"
"2026-03-29T11:30:00+03:00";"0.035"
"2026-03-29T11:45:00+03:00";"0.049"
"2026-03-29T12:00:00+03:00";"0.041"
"2026-03-29T12:15:00+03:00";"0.044"
"2026-03-29T12:30:00+03:00";"0.067"
"2026-03-29T12:45:00+03:00";"0.062"
"2026-03-29T13:00:00+03:00";"0.035"
"2026-03-29T13:15:00+03:00";"0.068"
"2026-03-29T13:30:00+03:00";"0.076"
"2026-03-29T13:45:00+03:00";"0.080"
"2026-03-29T14:00:00+03:00";"0.059"
"2026-03-29T14:15:00+03:00";"0.042"
"2026-03-29T14:30:00+03:00";"0.052"
"2026-03-29T14:45:00+03:00";"0.059"
"2026-03-29T15:00:00+03:00";"0.049"
"2026-03-29T15:15:00+03:00";"0.059"
"2026-03-29T15:30:00+03:00";"0.057"
"2026-03-29T15:45:00+03:00";"0.057"
"2026-03-29T16:00:00+03:00";"0.054"
"2026-03-29T16:15:00+03:00";"0.051"
"2026-03-29T16:30:00+03:00";"0.050"
"2026-03-29T16:45:00+03:00";"0.179"
"2026-03-29T17:00:00+03:00";"0.050"
"2026-03-29T17:15:00+03:00";"0.031"
"2026-03-29T17:30:00+03:00";"0.043"
"2026-03-29T17:45:00+03:00";"0.033"
"2026-03-29T18:00:00+03:00";"0.033"
"2026-03-29T18:15:00+03:00";"0.021"
"2026-03-29T18:30:00+03:00";"0.037"
"2026-03-29T18:45:00+03:00";"0.037"
"2026-03-29T19:00:00+03:00";"0.035"
"2026-03-29T19:15:00+03:00";"0.024"
"2026-03-29T19:30:00+03:00";"0.026"
"2026-03-29T19:45:00+03:00";"0.461"
"2026-03-29T20:00:00+03:00";"0.288"
"2026-03-29T20:15:00+03:00";"0.334"
"2026-03-29T20:30:00+03:00";"0.319"
"2026-03-29T20:45:00+03:00";"0.095"
"2026-03-29T21:00:00+03:00";"0.333"
"2026-03-29T21:15:00+03:00";"0.469"
"2026-03-29T21:30:00+03:00";"0.232"
"2026-03-29T21:45:00+03:00";"0.094"
"2026-03-29T22:00:00+03:00";"0.279"
"2026-03-29T22:15:00+03:00";"0.063"
"2026-03-29T22:30:00+03:00";"0.058"
"2026-03-29T22:45:00+03:00";"0.331"
"2026-03-29T23:00:00+03:00";"0.049"
"2026-03-29T23:15:00+03:00";"0.062"
"2026-03-29T23:30:00+03:00";"0.040"
"2026-03-29T23:45:00+03:00";"0.023"
"2026-03-30T00:00:00+03:00";"0.021"
"2026-03-30T00:15:00+03:00";"0.039"
"2026-03-30T00:30:00+03:00";"0.046"
"2026-03-30T00:45:00+03:00";"0.043"
"2026-03-30T01:00:00+03:00";"0.043"
"2026-03-30T01:15:00+03:00";"0.020"
"2026-03-30T01:30:00+03:00";"0.032"
"2026-03-30T01:45:00+03:00";"0.032"
"2026-03-30T02:00:00+03:00";"0.038"
"2026-03-30T02:15:00+03:00";"0.037"
"2026-03-30T02:30:00+03:00";"0.020"
"2026-03-30T02:45:00+03:00";"0.020"
"2026-03-30T03:00:00+03:00";"0.016"
"2026-03-30T03:15:00+03:00";"0.031"
"2026-03-30T03:30:00+03:00";"0.041"
"2026-03-30T03:45:00+03:00";"0.036"
"2026-03-30T04:00:00+03:00";"0.039"
"2026-03-30T04:15:00+03:00";"0.022"
"2026-03-30T04:30:00+03:00";"0.030"
"2026-03-30T04:45:00+03:00";"0.040"
"2026-03-30T05:00:00+03:00";"0.036"
"2026-03-30T05:15:00+03:00";"0.021"
"2026-03-30T05:30:00+03:00";"0.038"
"2026-03-30T05:45:00+03:00";"0.040"
"2026-03-30T06:00:00+03:00";"0.029"
"2026-03-30T06:15:00+03:00";"0.016"
"2026-03-30T06:30:00+03:00";"0.033"
"2026-03-30T06:45:00+03:00";"0.037"
"2026-03-30T07:00:00+03:00";"0.040"
"2026-03-30T07:15:00+03:00";"0.038"
"2026-03-30T07:30:00+03:00";"0.013"
"2026-03-30T07:45:00+03:00";"0.079"
"2026-03-30T08:00:00+03:00";"0.047"
"2026-03-30T08:15:00+03:00";"0.122"
"2026-03-30T08:30:00+03:00";"0.230"
"2026-03-30T08:45:00+03:00";"0.170"
"2026-03-30T09:00:00+03:00";"0.412"
"2026-03-30T09:15:00+03:00";"0.232"
"2026-03-30T09:30:00+03:00";"0.201"
"2026-03-30T09:45:00+03:00";"0.208"
"2026-03-30T10:00:00+03:00";"0.193"
"2026-03-30T10:15:00+03:00";"0.146"
"2026-03-30T10:30:00+03:00";"0.053"
"2026-03-30T10:45:00+03:00";"0.054"
"2026-03-30T11:00:00+03:00";"0.071"
"2026-03-30T11:15:00+03:00";"0.069"
"2026-03-30T11:30:00+03:00";"0.071"
"2026-03-30T11:45:00+03:00";"0.043"
"2026-03-30T12:00:00+03:00";"0.022"
"2026-03-30T12:15:00+03:00";"0.190"
"2026-03-30T12:30:00+03:00";"0.195"
"2026-03-30T12:45:00+03:00";"0.177"
"2026-03-30T13:00:00+03:00";"0.184"
"2026-03-30T13:15:00+03:00";"0.192"
"2026-03-30T13:30:00+03:00";"0.195"
"2026-03-30T13:45:00+03:00";"0.174"
"2026-03-30T14:00:00+03:00";"0.177"
"2026-03-30T14:15:00+03:00";"0.174"
"2026-03-30T14:30:00+03:00";"0.043"
"2026-03-30T14:45:00+03:00";"0.038"
"2026-03-30T15:00:00+03:00";"0.053"
"2026-03-30T15:15:00+03:00";"0.052"
"2026-03-30T15:30:00+03:00";"0.049"
"2026-03-30T15:45:00+03:00";"0.042"
"2026-03-30T16:00:00+03:00";"0.039"
"2026-03-30T16:15:00+03:00";"0.042"
"2026-03-30T16:30:00+03:00";"0.066"
"2026-03-30T16:45:00+03:00";"0.067"
"2026-03-30T17:00:00+03:00";"0.052"
"2026-03-30T17:15:00+03:00";"0.159"
"2026-03-30T17:30:00+03:00";"0.034"
"2026-03-30T17:45:00+03:00";"0.068"
"2026-03-30T18:00:00+03:00";"0.054"
"2026-03-30T18:15:00+03:00";"0.048"
"2026-03-30T18:30:00+03:00";"0.044"
"2026-03-30T18:45:00+03:00";"0.036"
"2026-03-30T19:00:00+03:00";"0.037"
"2026-03-30T19:15:00+03:00";"0.034"
"2026-03-30T19:30:00+03:00";"0.050"
"2026-03-30T19:45:00+03:00";"0.051"
"2026-03-30T20:00:00+03:00";"0.051"
"2026-03-30T20:15:00+03:00";"0.054"
"2026-03-30T20:30:00+03:00";"0.043"
"2026-03-30T20:45:00+03:00";"0.041"
"2026-03-30T21:00:00+03:00";"0.227"
"2026-03-30T21:15:00+03:00";"0.066"
"2026-03-30T21:30:00+03:00";"0.065"
"2026-03-30T21:45:00+03:00";"0.037"
"2026-03-30T22:00:00+03:00";"0.057"
"2026-03-30T22:15:00+03:00";"0.056"
"2026-03-30T22:30:00+03:00";"0.055"
"2026-03-30T22:45:00+03:00";"0.033"
"2026-03-30T23:00:00+03:00";"0.023"
"2026-03-30T23:15:00+03:00";"0.040"
"2026-03-30T23:30:00+03:00";"0.037"
"2026-03-30T23:45:00+03:00";"0.036"
"2026-03-31T00:00:00+03:00";"0.038"
"2026-03-31T00:15:00+03:00";"0.028"
"2026-03-31T00:30:00+03:00";"0.023"
"2026-03-31T00:45:00+03:00";"0.029"
"2026-03-31T01:00:00+03:00";"0.045"
"2026-03-31T01:15:00+03:00";"0.049"
"2026-03-31T01:30:00+03:00";"0.042"
"2026-03-31T01:45:00+03:00";"0.034"
"2026-03-31T02:00:00+03:00";"0.029"
"2026-03-31T02:15:00+03:00";"0.028"
"2026-03-31T02:30:00+03:00";"0.044"
"2026-03-31T02:45:00+03:00";"0.049"
"2026-03-31T03:00:00+03:00";"0.043"
"2026-03-31T03:15:00+03:00";"0.022"
"2026-03-31T03:30:00+03:00";"0.040"
"2026-03-31T03:45:00+03:00";"0.042"
"2026-03-31T04:00:00+03:00";"0.046"
"2026-03-31T04:15:00+03:00";"0.043"
"2026-03-31T04:30:00+03:00";"0.029"
"2026-03-31T04:45:00+03:00";"0.019"
"2026-03-31T05:00:00+03:00";"0.043"
"2026-03-31T05:15:00+03:00";"0.041"
"2026-03-31T05:30:00+03:00";"0.041"
"2026-03-31T05:45:00+03:00";"0.037"
"2026-03-31T06:00:00+03:00";"0.020"
"2026-03-31T06:15:00+03:00";"0.029"
"2026-03-31T06:30:00+03:00";"0.038"
"2026-03-31T06:45:00+03:00";"0.039"
"2026-03-31T07:00:00+03:00";"0.023"
"2026-03-31T07:15:00+03:00";"0.035"
"2026-03-31T07:30:00+03:00";"0.036"
"2026-03-31T07:45:00+03:00";"0.039"
"2026-03-31T08:00:00+03:00";"0.036"
